"Program","Year","Period","Geo.Level","State","Strawberries","type","items","units","Domain","name","code","Value","CV....","Total"
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, FUNGICIDE"," FLUOPYRAM ",80302,"48",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, FUNGICIDE"," FLUXAPYROXAD ",138009,"30",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, FUNGICIDE"," FOSETYL-AL ",123301,"5",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, FUNGICIDE"," ISOFETAMID ",270000,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, FUNGICIDE"," MEFENOXAM ",113502,"21",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, FUNGICIDE"," MONO-POTASSIUM SALT ",76416,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, FUNGICIDE"," MYCLOBUTANIL ",128857,"56",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, FUNGICIDE"," PENTHIOPYRAD ",90112,"31",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, FUNGICIDE"," POLYOXIN D ZINC SALT ",230000,"26",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, FUNGICIDE"," POTASSIUM BICARBON. ",73508,"11",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, FUNGICIDE"," PROPICONAZOLE ",122101,"25",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, FUNGICIDE"," PYRACLOSTROBIN ",99100,"65",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, FUNGICIDE"," PYRIMETHANIL ",288201,"29",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, FUNGICIDE"," QUINOLINE ",55459,"51",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, FUNGICIDE"," STREPTOMYCES LYDICUS ",6327,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, FUNGICIDE"," SULFUR ",77501,"72",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, FUNGICIDE"," TETRACONAZOLE ",120603,"30",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, FUNGICIDE"," THIOPHANATE-METHYL ",102001,"9",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, FUNGICIDE"," THIRAM ",79801,"50",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, FUNGICIDE"," TOTAL",NA,"93",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, FUNGICIDE"," TRICHODERMA HARZ. ",119202,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, FUNGICIDE"," TRIFLOXYSTROBIN ",129112,"50",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, FUNGICIDE"," TRIFLUMIZOLE ",128879,"37",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, HERBICIDE"," CARFENTRAZONE-ETHYL ",128712,"6",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, HERBICIDE"," FLUMIOXAZIN ",129034,"14",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, HERBICIDE"," GLUFOSINATE-AMMONIUM ",128850,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, HERBICIDE"," GLYPHOSATE ISO. SALT ",103601,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, HERBICIDE"," GLYPHOSATE POT. SALT ",103613,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, HERBICIDE"," NAPROPAMIDE ",103001,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, HERBICIDE"," OXYFLUORFEN ",111601,"9",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, HERBICIDE"," PARAQUAT ",61601,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, HERBICIDE"," PENDIMETHALIN ",108501,"8",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, HERBICIDE"," SULFENTRAZONE ",129081,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, HERBICIDE"," TOTAL",NA,"20",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," ABAMECTIN ",122804,"35",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," ACEQUINOCYL ",6329,"32",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," ACETAMIPRID ",99050,"42",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," AZADIRACHTIN ",121701,"25",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," BEAUVERIA BASSIANA ",128924,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," BIFENAZATE ",586,"51",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," BIFENTHRIN ",128825,"58",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," BT KURSTAK ABTS-1857 ",6523,"43",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," BT KURSTAKI ABTS-351 ",6522,"24",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," BT KURSTAKI SA-11 ",6519,"37",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," BT SUB AIZAWAI GC-91 ",6426,"5",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," BUPROFEZIN ",275100,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," BURKHOLDERIA A396 CELLS & MEDIA ",6534,"2",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," CARBARYL ",56801,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," CHLORANTRANILIPROLE ",90100,"44",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," CHLORPYRIFOS ",59101,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA ",16329,"19",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," CYANTRANILIPROLE ",90098,"11",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," CYFLUMETOFEN ",138831,"48",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," ETOXAZOLE ",107091,"6",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," FENBUTATIN-OXIDE ",104601,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," FENPROPATHRIN ",127901,"31",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," FENPYROXIMATE ",129131,"9",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," FLONICAMID ",128016,"57",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," FLUPYRADIFURONE ",122304,"34",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," HELICOVERPA ZEA NPV ",107300,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," HEXYTHIAZOX ",128849,"24",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," IMIDACLOPRID ",129099,"12",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," MALATHION ",57701,"28",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," METHOXYFENOZIDE ",121027,"37",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," NALED ",34401,"21",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," NEEM OIL ",25006,"9",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," NEEM OIL, CLAR. HYD. ",25007,"18",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," NOVALURON ",124002,"66",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," PIPERONYL BUTOXIDE ",67501,"4",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," POTASSIUM SALTS ",79021,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," PYRETHRINS ",69001,"8",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," PYRIDABEN ",129105,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," PYRIPROXYFEN ",129032,"5",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," SOYBEAN OIL ",31605,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," SPINETORAM ",110007,"58",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," SPINOSAD ",110003,"15",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," SPIROMESIFEN ",24875,"17",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," SULFOXAFLOR ",5210,"20",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," THIAMETHOXAM ",60109,"24",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," TOTAL",NA,"91",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," ZETA-CYPERMETHRIN ",129064,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, OTHER"," ACIBENZOLAR-S-METHYL ",61402,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, OTHER"," AUREOBASIDIUM PULLULANS DSM 14940 ",46010,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, OTHER"," AUREOBASIDIUM PULLULANS DSM 14941 ",36010,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, OTHER"," BT KURSTAKI SA-12 ",6518,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, OTHER"," CAPRIC ACID ",128955,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, OTHER"," CAPRYLIC ACID ",128919,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, OTHER"," CHLOROPICRIN ",81501,"49",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, OTHER"," DICHLOROPROPENE ",29001,"23",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, OTHER"," FLUTRIAFOL ",128940,"25",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, OTHER"," GLIOCLADIUM VIRENS ",129000,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, OTHER"," HYDROGEN PEROXIDE ",595,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, OTHER"," IRON PHOSPHATE ",34903,"2",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, OTHER"," METALDEHYDE ",53001,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, OTHER"," METAM-POTASSIUM ",39002,"3",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, OTHER"," METAM-SODIUM ",39003,"2",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, OTHER"," PAECILOMYCES FUMOSOR ",115002,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, OTHER"," PEROXYACETIC ACID ",63201,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, OTHER"," POTASSIUM SILICATE ",72606,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, OTHER"," REYNOUTRIA SACHALINE ",55809,"7",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, OTHER"," TOTAL",NA,"63",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, OTHER"," TRICHODERMA VIRENS STRAIN G-41 ",176604,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","FERTILIZER"," NITROGEN",NA,"98",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","FERTILIZER"," PHOSPHATE",NA,"49",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","FERTILIZER"," POTASH",NA,"49",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","FERTILIZER"," SULFUR",NA,"30",NA,NA
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," FRESH MARKET - PRODUCTION"," $",NA,NA,NA,NA,NA,NA,"(D)"
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," FRESH MARKET"," UTILIZED - PRODUCTION"," MEASURED IN CWT",NA,NA,NA,NA,NA,"(D)"
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," NOT SOLD - PRODUCTION"," CWT",NA,NA,NA,NA,NA,NA,"21,300"
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," PROCESSING - PRODUCTION"," $",NA,NA,NA,NA,NA,NA,"(D)"
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," PROCESSING"," UTILIZED - PRODUCTION"," MEASURED IN CWT",NA,NA,NA,NA,NA,"(D)"
"SURVEY",2019,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," UTILIZED - PRODUCTION"," CWT",NA,NA,NA,NA,NA,NA,"21,278,700"
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES - ACRES HARVESTED",NA,NA,NA,NA,NA,NA,NA,NA,"10,500"
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES - ACRES PLANTED",NA,NA,NA,NA,NA,NA,NA,NA,"10,500"
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES - PRODUCTION"," MEASURED IN $",NA,NA,NA,NA,NA,NA,NA,"407,813,000"
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES - PRODUCTION"," MEASURED IN CWT",NA,NA,NA,NA,NA,NA,NA,"2,680,000"
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES - YIELD"," MEASURED IN CWT / ACRE",NA,NA,NA,NA,NA,NA,NA,"255"
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," AZOXYSTROBIN ",128810,"12,000",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," BACILLUS SUBTILIS ",6479,"(NA)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," CAPTAN ",81301,"146,100",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," COPPER CHLORIDE HYD. ",23501,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," COPPER HYDROXIDE ",23401,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," CYFLUFENAMID ",555550,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," CYPRODINIL ",288202,"4,100",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," DIFENOCONAZOLE ",128847,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," DODINE ",44301,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," FENHEXAMID ",90209,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," FLUDIOXONIL ",71503,"2,700",NA,NA
